cluster,Zdhhc1,Zdhhc2,Zdhhc3,Zdhhc4,Zdhhc5,Zdhhc6,Zdhhc7,Zdhhc8,Zdhhc9,Zdhhc11,Zdhhc12,Zdhhc13,Zdhhc14,Zdhhc15,Zdhhc16,Zdhhc17,Zdhhc18,Zdhhc19,Zdhhc20,Zdhhc21,Zdhhc22,Zdhhc23,Zdhhc24,Zdhhc25,Abhd4,Abhd6,Abhd10,Abhd11,Abhd12,Abhd13,Abhd16a,Abhd17a,Abhd17b,Abhd17c,Golga7,Golga7b,Lypla1,Lypla2,Ppt1,Selenok,subclass_id_label,class_id_label,cluster.markers.combo,descriptor,neuron_type
5231 Astro-OLF NN_1,1.6607851236306814,0.288706962323694,1.266852715662582,1.0327983725323566,1.2754266851484837,1.4912383751238871,0.8987651020438833,1.1761219167083832,1.0095541075428367,0,0.4147181958411223,1.1299932371114505,1.3218219099805044,0.4246045477334955,0.5065956620948707,3.3676480977494347,1.4605797696426346,0.00623963218404113,2.736709172261351,3.0227379269604726,0.0400278301219767,0.01546426642193683,0.8826491392464739,0,2.8441919063102343,3.8155464336922624,1.316460287053698,1.0743914001765091,3.8007572469509214,1.0567439899194373,1.7512804641492672,1.9617101835795536,4.137605428455095,1.063184343120525,2.3802853833534403,0.19149130456502936,2.3787686312355016,0.9582584575495252,2.99951355247998,4.341668747748905,320 Astro-OLF NN,30 Astro-Epen,"Gja1,Chrdl1,Ano1,Il33",astrocyte-Olfactory areas; non-neuronal cell,NN
5232 Astro-OLF NN_1,2.1128254621335776,0.24370035794701908,2.005726467264761,1.5067803434806295,1.930423136984948,2.1613604007381024,1.2773398479612748,1.8904067525769224,1.1812759012278944,0.03197140032702153,0.5312740495889494,1.549029255857562,1.5331990600812553,0.6683321282415107,1.085631297366454,4.079857632665351,2.082667565581822,0,3.296805204731403,3.8135812872707255,0.02907426286451887,0.12716386341812588,1.2903191240707246,0,4.761312982823589,3.6872299708942378,1.419498077713617,1.7092676800076323,4.955076673243306,1.5700406933775042,1.8913147756368809,2.7392117103727736,4.4252890360237345,1.436403751373291,4.19837749122393,0.1309741747261274,3.1291330946554052,1.3995259162222986,4.3542384109874765,5.167089814006692,320 Astro-OLF NN,30 Astro-Epen,"Aqp4,Prss23,Stk32a",astrocyte-Olfactory areas; non-neuronal cell,NN
5233 Astro-OLF NN_2,1.7638149037957191,0.4151090743641059,1.1714698498447735,1.055656195928653,1.1804990656673908,1.4059172744552295,0.8812535405158997,0.9251230421165624,0.8303653995196024,0,0.35712022210160893,1.1918784777323406,1.1534912896653016,0.3975907042622566,0.5971968173980713,2.9791581059495607,1.5556070916354656,0.0386882945895195,2.177641180654367,2.799110483378172,0,0.0161719744404157,0.8908208720386028,0,3.494305552293857,3.717947115500768,1.22142963980635,1.022792135675748,4.20540123184522,1.147542414565881,1.465762995183468,2.420955315232277,3.4536167755723,1.1626009518901508,2.789804521948099,0.1492668017745018,1.7915231920778751,1.2163129225373268,3.313265966872374,5.111522934089105,320 Astro-OLF NN,30 Astro-Epen,"Aqp4,Hs3st3a1,Slc25a34,C4b",astrocyte-Olfactory areas; non-neuronal cell,NN
5234 Astro-OLF NN_2,1.8228856188185671,0.28521639032566803,1.387579779929303,1.303585925000779,1.0740049463637331,1.8723357586150473,0.9891264671974994,1.424499958119494,0.9694387577949686,0,0.35848659150143886,0.7527188483704912,1.2757938121227508,0.7059508404833206,0.633601768980635,3.025842297330816,2.1642892776651586,0,2.5493185023044016,3.1577314944977455,0,0.13497940022894678,0.9487586082296168,0,4.458995112966984,3.48974622158294,0.9978818954305446,1.0175874892701493,4.465104612391046,1.1483611593855187,1.5361435524960785,2.8373236676479907,3.4527239028443684,1.3843585825980975,3.4323152116004456,0.3020648083788283,2.210610706248182,1.5338975338225669,3.81154790837714,5.659418292755777,320 Astro-OLF NN,30 Astro-Epen,"S1pr1,Chrdl1,Sfrp1,Atp13a4",astrocyte-Olfactory areas; non-neuronal cell,NN
5235 Astro-OLF NN_3,2.359108469396267,0.1933346008354763,0.9209236952493776,0.9251742722853176,0.6742245296262345,1.4022868376857829,0.7935500178696975,0.8874022229662482,0.6121111545922622,0,0.1387385276128661,0.7393274284758657,1.168329083694602,0.4010092683558194,0.6433449533750426,1.8046999303799756,1.007130061680416,0.05830082466017525,2.3234746174992256,2.244812060077235,0.01843274201986924,0.9901440121092886,0.6602801511872489,0,4.321434317894702,2.432770460281732,0.8790922693486484,0.4480674682923083,1.795242131880994,0.5724873565277964,1.2601196226084008,2.2247011447852514,2.494735058748497,1.0740105532250317,3.1671341410223044,0.06899457832552353,1.4149434004189834,0.6351342358679142,3.025447134701711,5.10712686574684,320 Astro-OLF NN,30 Astro-Epen,"C230072F16Rik,Dipk1c,Ecrg4",astrocyte-Olfactory areas; non-neuronal cell,NN
5236 Astro-OLF NN_3,2.4986359310150146,0.1616724166870117,1.251529275894165,1.0394052047729492,1.0912232284545895,1.576363166809082,0.8040296993255616,1.4463120670318603,0.91915287399292,0,0.31583005714416507,0.6358865089416504,1.1634643478393554,0.6317022609710693,0.7574403610229492,2.4670241527557373,1.3912107257843018,0,2.721337442398071,2.6269169235229493,0,0.4650801734924317,0.588916618347168,0,4.943864049911499,3.0470529594421385,1.1385898399353027,0.7740954284667969,2.985620355606079,1.0598780269622805,1.6382126827239991,2.690525062561035,3.374409185409546,0.9718030452728272,3.5915051765441897,0.1717136287689209,1.7543305053710938,1.0011706981658937,3.6610857009887696,5.029678119659424,320 Astro-OLF NN,30 Astro-Epen,"S1pr1,6530411M01Rik,Sfrp1,Aqp4",astrocyte-Olfactory areas; non-neuronal cell,NN
5237 Astroependymal NN_1,1.5353990920046543,1.5056941661428898,1.1716578260381172,0.789946000989085,1.1355120432775434,1.428558998919548,0.6800897302598576,1.1374920900107155,0.8925413694062856,0,0.23841665870875212,0.4336776255111926,0.7494829360474932,0.30244884664889166,0.49433232658177523,2.836705515087557,1.8224502537388207,0,2.437840951612293,2.398024488002696,0.4880102615588342,0.1281064868335666,0.6716238836387008,0,3.928787203907605,2.2368661002185206,1.2388152119598852,0.7849918035026017,3.042846317349234,0.9110852447324248,1.3355114699134711,2.381171507675959,3.66837580080815,0.8600453649248395,3.4205919703451695,0.3275404643142839,1.3988428521663585,1.228909408430198,3.151925318871588,5.8365531199608895,321 Astroependymal NN,30 Astro-Epen,"Aqp4,Ano1,Rspo3,Gjb6",astroependymal cell; non-neuronal cell,NN
5238 Astroependymal NN_1,2.3509053514714826,1.09644237317537,1.674926715984679,1.1723694215741074,0.9460123630992152,1.3367153803507488,0.3205480073627673,1.9306530617831048,0.6432647370455558,0,0.23767769964117752,0.2352415218687894,1.3921677355180706,0.3678286535698071,0.7964909620452345,2.599647413220322,1.9609895338091936,0,2.0339862170972323,1.9953328852067913,0,1.5161363451104417,0.4639557453623989,0,4.545900236096299,2.8058600509375857,1.1942408963253623,1.0132192310534025,2.53163388737461,0.7208566414682489,1.461613236812123,2.5478121857894096,3.248459079809356,1.1991309701350696,3.948158448202568,0.1457767319260982,1.777420253084417,1.1322829430563408,3.991718677052281,6.894035506666753,321 Astroependymal NN,30 Astro-Epen,"Myoc,Slc13a4",astroependymal cell; non-neuronal cell,NN
5239 Astroependymal NN_1,1.9601580776385408,0.6040815203937132,1.0573045709239903,1.1954212437814742,0.6192419546753613,1.3134423565508715,0.6269059074458792,1.108856829244699,0.5296505742998265,0,0.3283707561777599,0.5485383699189371,0.7096230200867155,0.2544188285941508,0.6009371725480948,2.8425350207001414,1.176775558670955,0,2.5113915987868807,3.199825281527505,0.05154700777423916,0.45292709478691445,0.7762244050182513,0,3.84220789083794,2.597650753917979,0.8931774114494893,1.14418337416293,2.545249597350163,0.6853909065474325,1.4205609346503645,2.4086473148260543,2.3857758027404103,1.2215420772780234,3.657995862747306,0.22553830894071664,1.241125588986411,0.9082160850069416,3.493292938417463,5.6845688357282045,321 Astroependymal NN,30 Astro-Epen,"Gfap,Six3,Agt,Zic1",astroependymal cell; non-neuronal cell,NN
5240 Astroependymal NN_2,2.736444451592185,1.0087149793451482,1.2731188066077954,1.3566251668063076,2.8858110760197495,1.7171655857201775,1.1995430787404378,1.283153570059574,1.0516173839569092,0,0.16977756673639471,0.979753588185166,0.5631206613598447,0.6081178910804518,0.1930341503836892,2.7438511848449707,1.9985340725291856,0,3.4530870986707285,3.3681011055455063,0,1.2090971542127205,1.1041257525935315,0,6.073398257746841,3.674182530605432,1.4149115952578455,0.905471946253921,4.090778820442431,0.7887935710675789,1.6223683573982932,4.8254459410002735,2.7840748555732495,1.9061077580307468,4.702065597880971,0.2023548140670314,3.2778392271562056,1.2145884470506148,4.99673276236563,6.420105926918261,321 Astroependymal NN,30 Astro-Epen,"Wt1,Wif1",astroependymal cell; non-neuronal cell,NN
5241 Astroependymal NN_3,2.9421717438232218,0.9906581580036818,1.806300005928836,1.1925847137014474,1.2283841865231293,1.728032399508287,0.7473291066359189,1.4054141734986996,0.9272131903805716,0,0.4027088852442474,0.6366780085194392,0.6114877097133032,0.34256862550472167,0.4441262832795731,3.735382219757697,1.8415551731482096,0,2.9873064567745735,3.046124235146776,0.09316807884961266,0.16140602092550255,0.6144566921272663,0,4.639796603809703,1.684044271205812,1.5603600302930634,0.9396824162415784,2.814137876234472,0.7426358617917456,2.0455337325330536,2.684528172618211,3.1190226214501995,1.2251730238147054,3.854718171386205,0.14076224882594665,1.6564969663266782,1.0385577766983598,3.9274071972779554,5.822406357787675,321 Astroependymal NN,30 Astro-Epen,"Gfap,Prokr2,Gm29683",astroependymal cell; non-neuronal cell,NN
5242 Astroependymal NN_3,3.2783485656560853,0.4792571311773256,1.734699147246605,1.0917584641035214,1.2532648286154104,1.2190693145574525,0.8478309076885845,1.280478876690532,0.6467884329862372,0,0.14053433218667674,0.5998998264933741,0.5999214992966763,0.22940982996031295,0.38134326934814455,2.5951200241266297,1.3550941001537231,0.03037181676820267,2.7064643349758413,2.4331143090891283,0.03180766216544218,0.8910292292750159,0.46200380768886834,0,4.275748044391011,1.8639710781186123,1.1904347441917242,1.161344293106434,2.266468207780705,0.4514769332353459,1.5326206406881644,2.7338573877201524,2.3623080431028853,0.6417077552440554,3.34825652144676,0.13340666793113531,1.984974719202796,1.077564543347026,3.509798750766488,5.865484377395275,321 Astroependymal NN,30 Astro-Epen,"Gfap,Cubn,Prokr2,C230072F16Rik",astroependymal cell; non-neuronal cell,NN
5243 Tanycyte NN_1,4.300823958878665,0.6098085285462055,2.452168966077038,1.7881383256813914,2.0096282123290385,2.1675011939609172,1.1470829875198836,1.4514096840140749,0.1259974499338681,0.06705907448050902,0.7188248880130729,1.0229921537576263,1.1964686875490798,0.35426481974493595,0.44664316570635926,3.1412413833067587,2.2867824367641174,0.1344606360209357,3.2525859174040175,4.3814186017537855,0.07980842197064272,0.5411102943813678,0.9014167343218302,0,4.127546423489285,3.542065143585205,0.8513478298777157,2.256128547117882,2.993701964309535,0.8252825933633391,3.1067462065785203,3.149485199721818,2.582676744952644,1.0912072142374885,4.313275632170058,0.20718225498789364,2.1178010026204217,1.4505196944954468,5.103217434637325,7.941176724188106,322 Tanycyte NN,30 Astro-Epen,"Cnmd,Sfta3-ps",tanycyte; non-neuronal cell,NN
5244 Tanycyte NN_1,4.641913815548546,0.8478133678436279,1.438079269308793,1.2572137933028371,1.5773767044669704,2.3342153273130717,0.7295430710441188,1.507176963906539,0,0.6377425068303159,1.0652358531951904,1.1536689306560317,1.8753669763866223,0.16869265154788368,0.8266766698736894,2.952850203765066,3.812335139826725,0,4.481023700613725,5.14565130283958,0,1.8263950096933463,0.8500574011551706,0,3.0042268100537752,4.900100005300422,1.504345128410741,2.129740677381817,2.253037929534912,0.5256607657984683,3.06740991692794,2.435125363500495,2.207089537068417,1.0823359363957454,2.509572192242271,0.2978979411878084,2.405579730084068,1.39980569638704,3.70723883729232,7.015425606777794,322 Tanycyte NN,30 Astro-Epen,"C230072F16Rik,Glp1r",tanycyte; non-neuronal cell,NN
5245 Tanycyte NN_2,4.3445176090857,1.0696120816047745,1.50481188658512,1.0608678369811086,1.610946611924605,1.8576690958003803,0.929666473407938,2.0555129942267834,0.6681514749623308,0,0.1675948904018209,0.7297391048585525,0.46024604758830984,0.6912343791036895,0.511152977895255,2.4437604961973247,1.659859457401314,0.07222432078737201,2.3556716682935,5.510675873419251,0.1296195454067654,0.10213373405764802,0.4943705038590865,0,1.7860009742505625,2.5087275240156384,0.965609023065278,0.900833729541663,2.529073792274552,0.580997575413097,1.6096532224404692,2.679628100058045,3.211711307968756,1.4531217416127522,1.992631656954987,0.29030910405245697,2.2595206246231543,1.0362020598517525,3.407688107153382,6.263617900886921,322 Tanycyte NN,30 Astro-Epen,"Dynlrb2,Mylk3,Sfta3-ps",tanycyte; non-neuronal cell,NN
5246 Tanycyte NN_2,4.034314530961057,2.1926724910736084,2.038191922167514,1.765615574857022,0.9685476434991714,1.8605143820985832,0.8022710719007127,1.832845982084883,0.7488596946635144,0,0.35433984817342556,1.4225026242276455,0.7887460525999678,0.3894446301967539,0.7152946502604383,3.3680251050502696,3.2149664391862585,0,3.037387710936526,3.86734627662821,0.122972660876335,1.4261701309934576,0.9507110676866896,0,3.466183008031642,2.7946629930049816,1.4075985715744344,1.1814871240169444,2.241344619304576,1.1169640561367602,1.96823854142047,2.6572526667980436,3.1877015702267912,1.0436020658371297,4.094319850840467,0.29559077607824447,2.2624177983466613,2.3541986840836544,4.363399652724571,7.589317347141022,322 Tanycyte NN,30 Astro-Epen,"Ccdc170,Nkx2-4,Dock8",tanycyte; non-neuronal cell,NN
5247 Tanycyte NN_2,4.495961363582093,1.5307789079372256,1.8847368649485607,1.8004429023431507,1.7596294779071635,2.5924380221755845,0.7639418735965141,2.344199756841285,1.0773486507623218,0.06133843476678669,0.3327057836999346,0.8422035119324652,0.4248795379684771,0.6678510302863452,0.9272672143227384,3.2057803318219604,2.294473827425447,0.03284939970494757,3.8105392225559385,4.542020342501269,0.04070255187342894,0.2741035536336755,0.8409728593336492,0,3.2105761035331426,2.0474290588471105,1.0528135983965548,1.2781999485730404,2.8891061944183627,0.5300069388306032,2.349185533033757,2.685180377383966,2.9621638689876684,1.2097010684517575,2.9209619994610097,0.20598406806092967,2.2943168766909134,1.214984043847398,4.790604196646423,6.10908480929464,322 Tanycyte NN,30 Astro-Epen,"Pdzph1,Wdr63,Dscaml1,P3h2",tanycyte; non-neuronal cell,NN
5248 Tanycyte NN_2,3.751082751486036,0.19492718908521864,1.956733571158515,1.5344841480255127,0.9696550634172229,2.2203959623972573,1.4135966036054823,1.4569184912575617,0.6079329119788276,0,0.393465174569024,1.293189737531874,0,0.2014247046576606,0.8102426264021132,2.4577460951275296,1.416349477238125,0,2.6778326167000666,3.6874665286805897,0.20505066712697348,0.5985462798012627,0.7486210796568129,0,4.352112359470791,2.6844507853190103,1.2081153922610812,1.1992776658799913,3.930213663313124,1.0060626798205905,1.2071608702341716,1.197994695769416,4.035244107246399,0.8345434930589464,2.871016648080614,0.7612381643719144,3.5468310515085855,0.5964565674463908,3.4440786176257663,6.370301538043552,322 Tanycyte NN,30 Astro-Epen,"Ccdc146,Tbx3,Otx2",tanycyte; non-neuronal cell,NN
5249 Tanycyte NN_2,3.3776275055317937,2.185370688699972,2.031964104889817,1.7620980065583176,2.0366959813274916,2.631836259415381,0.9835209001468708,2.055730890121138,1.088885218785282,0.1082562535120968,0.6703678887604662,1.1085810279041404,0.6417100721270727,1.1163448402147254,0.8488890169039054,2.6979901981756154,1.9153407736669612,0,4.029710479929477,4.292951034594186,0.02381407862474143,0.6027764107104595,1.6314712818161847,0,3.720196200825494,3.037075493406143,1.1125538922563385,1.766229881012993,2.7174156104462055,0.5662499258789835,2.528338271354321,2.996543946648449,3.201188194097849,1.3102369811464465,3.519417951881634,0.2242064254696359,2.604560252483384,1.506331600720369,4.846814121375104,6.392712118253426,322 Tanycyte NN,30 Astro-Epen,"Gpr50,Frzb,Foxd2os",tanycyte; non-neuronal cell,NN
5250 Tanycyte NN_3,4.368385815038914,1.335675291898774,3.692062918732806,2.230511642083889,2.835935360047875,2.782789276867378,1.6149573209809094,2.7790498849822254,1.423865870731633,0.2892599222136707,1.1831597991105989,1.5344270089777503,1.1232391508614146,1.1709542390776844,1.27064067561452,2.6003553227680487,1.6489982372376977,0,4.269794184987138,2.8443986613576007,0,0.3733151714976241,1.859986002852277,0,3.8654992289659456,4.082756658879722,1.4235180296548984,2.2917112082969853,3.4983660418812823,0.9494058911393328,3.498418366036764,4.130091597394245,3.693566444443493,1.7566014324746482,3.485818653571896,0.27567148208618164,3.053805421038372,1.2158729681154576,4.955936234171798,7.655556818334068,322 Tanycyte NN,30 Astro-Epen,"Fndc3c1,Ecrg4",tanycyte; non-neuronal cell,NN
5251 Ependymal NN_1,7.130197474330763,1.3797968717112494,3.7327863362144393,4.054471179100366,2.8421571017103733,4.895758350030133,2.1576922779463454,2.9223442521206167,1.530330185874356,0.04548631078777123,0.8321165864253757,2.123221737205784,0.6179125435724607,0.64232016639456,1.0900728148083354,4.721135385012706,4.369977657977133,0.07545060018368338,5.212229564736452,4.178976589659124,0.12437728789953696,4.700751901068957,1.9361999074486007,0,6.1283971621744655,4.1228824826174,2.6620204844744104,1.8310720579964777,3.8200984175419097,1.8804441860743932,4.20442947438389,3.8603437707273662,5.086015362280151,2.63124057541654,5.457512503842579,0.16913378515908883,3.794752395034232,5.256252215946236,5.4887117531608505,7.350365133380573,323 Ependymal NN,30 Astro-Epen,"Tmem212,Ifitm1",ependymal cell; non-neuronal cell,NN
5252 Ependymal NN_1,5.844094647301568,0.45863402684529625,2.781381869316101,3.0604176256391735,2.392156712214152,4.027302307552762,1.646122039688958,2.2500246895684137,1.052776331371731,0,0.5650651348961724,1.406416408220927,0.6158700307210286,0.5440264225006104,0.6598758061726888,3.652126349343194,3.3306483533647326,0.05442950460645887,3.939864047368367,3.529339059193929,0.05025220447116428,4.174073892169528,1.413582436243693,0,5.643056069480048,4.377885437011718,2.326996448304918,1.2469911999172634,3.294043326377869,1.574146819114685,3.3843606313069663,3.7473983844121297,4.365317259894477,2.0692688014772203,4.6075774563683405,0.25123005443149143,3.349150366253323,5.576704936557346,5.27347927623325,7.144140142864651,323 Ependymal NN,30 Astro-Epen,"Tmem212,Pgm5,Cldn2",ependymal cell; non-neuronal cell,NN
