cluster,Zdhhc1,Zdhhc2,Zdhhc3,Zdhhc4,Zdhhc5,Zdhhc6,Zdhhc7,Zdhhc8,Zdhhc9,Zdhhc11,Zdhhc12,Zdhhc13,Zdhhc14,Zdhhc15,Zdhhc16,Zdhhc17,Zdhhc18,Zdhhc19,Zdhhc20,Zdhhc21,Zdhhc22,Zdhhc23,Zdhhc24,Zdhhc25,Abhd4,Abhd6,Abhd10,Abhd11,Abhd12,Abhd13,Abhd16a,Abhd17a,Abhd17b,Abhd17c,Golga7,Golga7b,Lypla1,Lypla2,Ppt1,Selenok,subclass_id_label,class_id_label,cluster.markers.combo,descriptor,neuron_type
5276 COP NN_1,1.521615142866726,5.975630481204231,3.664913906639829,1.5891666684673105,1.9427156626205624,2.544772526600978,4.94425475069415,2.953156449022271,3.407481011810836,0.02705954393862566,1.5241824763638157,1.6885238549648187,9.688931075009434,0.9672490855752728,1.3987958192269565,5.17873237183044,1.8395703989309031,0.13392592365647252,5.583489684791831,4.530460718906287,0.2375409475295416,0.765889799122488,2.2874121032394727,0,3.7895898774509384,3.0775314889031966,1.664063239153171,0.8194832018205336,6.794146656712174,1.906703745568549,4.043787559429249,4.802787435082567,8.933893448267227,2.2015008159450717,7.917917108202314,0.23784694026955913,2.639787563910851,1.910295247475862,5.775387890689023,7.557620128551563,327 Oligo NN,31 OPC-Oligo,"9630013A20Rik,Rab32,Opalin",oligodendrocyte; non-neuronal cell,NN
5277 COP NN_1,2.027331164463814,5.599243255476877,2.970415451366049,1.142783155095392,1.486324579604549,2.7421545512935657,3.4900565641531673,2.3263059230666085,2.167240565304929,0,0.8458978277413957,1.926570647738758,8.88083305754192,0.78661986830321,1.066311604000744,5.456221595329324,1.2405064785418731,0.06711155639411254,5.254892603721026,4.560023038498478,1.034592606243074,0.8705814292393818,1.857243708378293,0,2.2601968365012057,2.7799739837646484,1.2166402871126956,0.8906187022905894,5.968231806483294,1.621791313349274,3.408147782241742,4.107353949176215,8.281575632836535,1.851466996682123,7.319460268465349,1.9840784789367043,2.0036063589580317,1.587118460106726,5.319336523046148,6.773998159201034,327 Oligo NN,31 OPC-Oligo,"9630013A20Rik,Bmp4,Cck,Ptger1",oligodendrocyte; non-neuronal cell,NN
5278 NFOL NN_2,1.9268076260884603,4.793735504150391,1.697254753112793,0.3877972920735677,0,2.6963749567667645,1.4455607096354166,0.4536071141560872,0.5257646242777506,0,0,2.41222620010376,5.4532164891560875,0.4123473803202311,0.3877972920735677,2.2839088439941406,0.6122229894002279,0,3.175078805287679,1.0088863690694174,0,1.3601518948872884,0.971798038482666,0,1.0375834147135417,1.4514469146728517,0.46716505686442056,1.631186517079671,2.954367287953694,1.3121488253275553,1.8536744117736816,2.138948917388916,5.26996275583903,0,7.643433157602946,1.9571425437927248,0.5620293935139974,0.4123473803202311,2.7302080472310384,6.126811504364014,327 Oligo NN,31 OPC-Oligo,"9630013A20Rik,Grin2b",oligodendrocyte; non-neuronal cell,NN
5279 NFOL NN_2,1.8307057542059273,6.014208313669328,3.978618716096826,1.7550944273991496,2.019179540030405,2.505149917821895,3.9464127341079296,3.903439476612755,5.016765158382721,0.05997437166880412,2.0419581006939023,0.952233276649216,7.219870386875733,0.7977628185610651,1.4623467010840658,5.252312000583845,1.3362132079760582,0.05462779821205766,3.542867534654164,4.717965148234289,0.19253726334587504,1.2531960002694438,3.297865543020777,0,4.632857969269434,1.0838232395552336,1.443364673741937,1.309441866514325,5.06547344214031,2.0071295206021897,3.67190318170278,6.007673210800021,9.226354257953387,1.4307506619774106,9.204775861946931,0.36930266685318713,1.97249088256017,1.1288774010907912,5.349123552098854,7.695007556108891,327 Oligo NN,31 OPC-Oligo,"9630013A20Rik,Dbx2,Rassf10",oligodendrocyte; non-neuronal cell,NN
5280 NFOL NN_2,1.617769221387226,5.731216981965473,3.5889691226786895,1.5208490134216326,1.769829011668191,2.5161007594211235,4.1975951926108515,3.126193370223378,3.3401630621546814,0.02799805275767592,1.688464169786818,1.3178629556050596,8.624577652856217,0.7302671074534819,1.2223173042814357,4.791440768276455,1.356105360450255,0.06606517074763675,3.9777415401099185,4.560137156594484,0.19304235036055337,1.554197126969371,2.530113800504124,0,3.559917109809106,1.8797725242938137,1.479880618038486,0.6425749234360686,5.459069186060108,1.8685103065131168,4.411540437795168,4.768290100321049,9.36339417025156,1.755796427176242,8.433098323373109,0.2620414325928994,2.164110231319753,1.5050650462051112,5.293995934362459,7.263910428678531,327 Oligo NN,31 OPC-Oligo,"9630013A20Rik,Rgs16,Rhbdl2",oligodendrocyte; non-neuronal cell,NN
5281 NFOL NN_2,2.012142451132758,4.979802441799034,3.6704361556613514,1.8477626961503328,1.937411521450948,2.903975825525273,2.6396149400263855,3.586497637511646,7.602815328344787,0.0253411578593281,1.8478515006728091,0.8228938374142188,7.002880894531638,0.6411112519980824,1.425242759076889,5.274877434396474,1.4449999295385545,0.04825038896442133,3.369852147196646,4.349265225189554,0.20886235452641205,0.17704840602174318,3.16418351662361,0,5.246675010454857,1.1879549326196228,1.4966320318017303,1.4993512438515486,4.316583949630544,2.072133382498208,2.362228872412342,5.926917056242625,9.026186734269569,1.1968558588943912,9.208583771172217,0.3064112969711002,1.893146989035741,1.4454218317559884,5.712632186668741,8.084134351735734,327 Oligo NN,31 OPC-Oligo,"9630013A20Rik,Piezo2,Ptprb",oligodendrocyte; non-neuronal cell,NN
5282 MFOL NN_3,2.1373213567971643,2.6147952800975633,3.6624413649601553,2.1664447411748378,1.802461146875844,2.5555348623366583,1.6967942559710074,3.5914334506945274,8.33054107275319,0.00654153722934622,1.523169954888134,0.7544600038751903,8.642676840599792,1.0212285049017504,1.143966702052525,5.869444053675853,1.580238715897702,0.07800925846633276,3.787786256302872,4.125328144699178,0.16133901188072614,0.05301829321494358,2.033373333050821,0,6.962087059669754,2.3725916519727295,1.3339240895557476,1.0598887426242267,5.068026511162767,1.6678138127763076,2.6298193516734867,5.657151459350067,9.389034932252592,1.4846709293933502,8.641208472075286,0.2667253494262695,2.2497015971445444,1.65333530893852,5.1734825465143945,8.055856683086645,327 Oligo NN,31 OPC-Oligo,"Opalin,Cxcl12,Efhd1",oligodendrocyte; non-neuronal cell,NN
5283 MFOL NN_3,1.822695845450394,2.793576770387631,3.3185985952713666,1.885523273806452,1.528872121202985,2.282932320403635,1.7804846293563257,2.872719924264513,8.341686677044871,0.01175734560695953,1.6748122774627618,0.6610757442842047,7.950613554048904,0.7107220988675772,0.9451523312864272,4.813296692003164,1.6246672807361315,0.04389725326838916,2.7393426414648516,3.581022779103307,0.2507343613435509,0.04828442487894248,2.1638402479240693,0,5.57688139876818,1.69236051866546,1.0663134223921276,1.1238652735393646,3.925262616733079,1.7040185134486587,1.6647628865654602,5.2399245413083495,9.01136981331114,0.9812431089979926,8.938104393970535,0.3567003109630071,1.5563222758741264,1.1676270784187943,4.819157113120172,8.12954705594534,327 Oligo NN,31 OPC-Oligo,"9630013A20Rik,Ppp1r14a,Mroh3",oligodendrocyte; non-neuronal cell,NN
5284 MOL NN_4,1.4054978930371718,0.7090123918252887,2.3332395074546217,1.3907555230339212,1.4781305428135922,1.445590025727932,1.160946562456157,2.2397431174722344,5.5842928706416854,0.00231585895344626,0.6522145692360788,1.0839704222839688,7.659687197209788,0.38888228935042113,0.6555372676317202,5.557692890705092,0.678823283758521,0.17482132955238647,9.18391849222302,2.70053996724939,0.12022471448470466,0.18373384942853643,1.20917301848243,0,4.9887830595330565,2.127175074567039,1.0860043166496816,0.7927493419617336,5.71688837573137,0.9512372350675358,2.4502181689351605,5.445092483567684,7.982540711434687,1.4653452987216045,7.907108144358084,0.1691659408974451,1.943336523483722,1.263443917198603,4.265501953918725,8.279575216203186,327 Oligo NN,31 OPC-Oligo,"Prr5l,Hapln2,Enpp6,Grm7",oligodendrocyte; non-neuronal cell,NN
5285 MOL NN_4,0.9730442613185918,0.5959287542652711,1.7786200119478537,1.083614363621579,1.0833756186761434,1.1894866686516368,0.8311078392319651,1.660014436870934,5.002558040459632,0.00174821323448694,0.4547162981748827,0.6390860006167303,7.191479235096947,0.1877636144149955,0.5047662183623527,4.6986855907469085,0.68445740927012,0.0737978577471051,7.931668339584065,1.8705619837888616,0.12496717346879373,0.06201443695817638,0.8341312754955889,0,3.8351396375114866,1.380251866481925,0.8266145990509126,0.573911212504763,3.616716702119735,0.7440254939501059,1.5853043618598623,3.7182982210399182,7.964760491557469,1.106066938572058,6.892007938040522,0.19221857668320075,1.450539659551447,0.9414111765191768,3.5149745906894996,8.173563991238249,327 Oligo NN,31 OPC-Oligo,"Cldn11,A230001M10Rik,Spock3,Rhoj",oligodendrocyte; non-neuronal cell,NN
5286 MOL NN_4,2.354373768899042,2.4079339309971712,3.5527005524214395,1.8401729610343005,2.1010270901482397,2.073760850032681,1.6069916527650625,3.4513375807692315,5.386937281433038,0.00279058415116596,1.0393259494233338,1.5843039121206013,8.061900002428272,0.7610381413958754,0.9124222863243356,6.062903145121355,0.903636212829363,0.26256278204817274,9.300705417052695,4.0910321776638074,0.0950043321771564,0.3971118062411914,1.9198086189116703,0,6.154532785830443,2.630992473385972,1.4850773661262202,1.1645263340477987,7.408741059883469,1.3653165305682466,4.1129131929264915,7.060157097070714,7.3519484698827116,1.8984627846206603,8.63114559105677,0.12705819517959255,2.6301757042332294,1.9090810148491513,5.146595660426853,8.127317924327993,327 Oligo NN,31 OPC-Oligo,"Apod,Klk6,Dlc1",oligodendrocyte; non-neuronal cell,NN
5287 MOL NN_4,1.1017505011714424,0.9420928035200103,1.777962156147739,1.244301939474724,0.7287420792147677,1.3666556963814682,0.7417534497839154,1.4867016646164088,6.17675283337758,0,0.5019368410169974,0.3610350168759846,6.776017410248808,0.3718765423962503,0.49887878674058983,4.070919430996671,0.6821790382931706,0.04127055675810282,4.243181112730684,1.9340960100639009,0.1981202830749466,0.01584062928537017,0.758854705019428,0,4.454132178372983,0.9709266782074698,0.6261765044735708,0.676703295744593,2.850224793388685,0.7390961347151076,1.519574534128454,3.9529193027792418,8.50468716967692,0.8246376848232725,8.194867115173073,0.186062763062742,1.2668226321558125,0.8249846515079553,3.1801560041105357,8.263675807984297,327 Oligo NN,31 OPC-Oligo,"Opalin,Grm3,Gm5087",oligodendrocyte; non-neuronal cell,NN
5288 MOL NN_4,1.6254070647335417,1.460230617086951,2.5872099775219812,1.8722030401532803,1.1582522219593674,2.0240086797231944,1.358206388759492,2.186305973399549,6.4246366027046795,0.008296096491541,0.8660279762335926,0.7224242411544393,7.596706397045674,0.5881381719509255,0.8016580641648366,5.127066299603279,0.9840751624319424,0.12583074242520362,7.362099005882137,2.8711511528325353,0.2147004104478538,0.10132712572623692,1.1320467292126437,0,5.28374630795955,1.852909077228706,0.9834783268096032,1.1154081412464418,4.223551415124721,1.247096544299677,2.2764912721011052,5.02725591259657,8.636176393477404,1.3897225444774313,8.360751707641718,0.1900008509392357,1.983799689909706,1.3579218739021233,4.090478943748425,8.541411125372143,327 Oligo NN,31 OPC-Oligo,"Mog,Anln,Gm32633",oligodendrocyte; non-neuronal cell,NN
